fecha;emisor;valor;valor_nominal_usd;precio_usd;numero_acciones;valor_efectivo_usd;procedencia
11/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
11/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
11/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
11/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
11/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
11/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
11/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
11/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
12/07/2022;TECATEAK SA;ACCIONES;1.00;3.97;503;1996.91;G
12/07/2022;BANCO DE LA PRODUCCION S.A . PRODUBANCO;ACCIONES;1.00;0.77;250;192.50;Q
12/07/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.20;910;2002.00;G
12/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
12/07/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.20;513;1128.60;G
12/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
12/07/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.19;90085;197286.15;G
12/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
12/07/2022;CONCLINA C A  CIA CONJU CLINICO NACIONAL;ACCIONES;1.00;1.00;3155;3155.00;Q
12/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
12/07/2022;CERVECERIA NACIONAL CN S A;ACCIONES;1.00;59.99;13;779.87;Q
12/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
12/07/2022;CERVECERIA NACIONAL CN S A;ACCIONES;1.00;58.00;100;5800.00;Q
12/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
12/07/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.20;1633;3592.60;Q
12/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
12/07/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.20;215;473.00;Q
12/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
12/07/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.20;1421;3126.20;Q
12/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
12/07/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.21;237;523.77;Q
12/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
12/07/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.19;5080;11125.20;Q
12/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
12/07/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.19;11110;24330.90;Q
12/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
12/07/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.20;167;367.40;Q
12/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
12/07/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.19;13620;29827.80;Q
12/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
12/07/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.19;196;429.24;Q
12/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
12/07/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.19;786;1721.34;Q
12/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
12/07/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.19;664;1454.16;Q
12/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
12/07/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.19;4634;10148.46;Q
12/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
12/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
12/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
12/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
12/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
12/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
12/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
12/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
12/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
12/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
12/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
12/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
12/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
12/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
12/07/2022;BOLSA DE VALORES DE QUITO;ACCIONES;1.00;1.68;1000;1680.00;Q
12/07/2022;HOLCIM ECUADOR S.A.;ACCIONES;3.00;50.00;33;1650.00;Q
13/07/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.19;537;1176.03;Q
13/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;98.00;1;98.00;Q
13/07/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.19;6354;13915.26;Q
13/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;98.00;1;98.00;Q
13/07/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.20;723;1590.60;Q
13/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;98.00;2;196.00;Q
13/07/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.20;495;1089.00;Q
13/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;98.00;2;196.00;Q
13/07/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.20;2;4.40;Q
13/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
13/07/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.19;222;486.18;Q
13/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
13/07/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.19;273;597.87;Q
13/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
13/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
13/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
13/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
13/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
13/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
13/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
13/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
13/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
13/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
13/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
13/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
13/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
13/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
13/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
13/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
13/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
13/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
13/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
13/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
13/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
13/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
13/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
13/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
13/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
13/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
13/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
13/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
14/07/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.19;259;567.21;Q
14/07/2022;BOLSA DE VALORES DE GUAYAQUIL;ACCIONES;1.00;1.00;500;500.00;Q
14/07/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.19;333;729.27;Q
14/07/2022;BOLSA DE VALORES DE GUAYAQUIL;ACCIONES;1.00;1.00;500;500.00;Q
14/07/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.19;300;657.00;Q
14/07/2022;BANCO BOLIVARIANO C.A.;ACCIONES;1.00;1.00;20000;20000.00;Q
14/07/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.19;2000;4380.00;Q
14/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
14/07/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.20;249;547.80;Q
14/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
14/07/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.19;1423;3116.37;Q
14/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
14/07/2022;BANCO GUAYAQUIL S.A.;ACCIONES;1.00;1.05;1000;1050.00;Q
14/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
14/07/2022;BANCO GUAYAQUIL S.A.;ACCIONES;1.00;1.04;5889;6124.56;Q
14/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
14/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
14/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
14/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
14/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
14/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
14/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
14/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
14/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
14/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
14/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
14/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
14/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
14/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
14/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
14/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
14/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
14/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
14/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
14/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
14/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
14/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
14/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
14/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
14/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
14/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;4;400.00;Q
15/07/2022;BANCO GUAYAQUIL S.A.;ACCIONES;1.00;1.04;12803;13315.12;Q
15/07/2022;BANCO DE LA PRODUCCION S.A . PRODUBANCO;ACCIONES;1.00;0.75;3917;2937.75;Q
15/07/2022;BANCO GUAYAQUIL S.A.;ACCIONES;1.00;1.04;10000;10400.00;Q
15/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
15/07/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.18;2396;5223.28;Q
15/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
15/07/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.19;145;317.55;Q
15/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
15/07/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.19;500;1095.00;Q
15/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
15/07/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.19;697;1526.43;Q
15/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
15/07/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.19;1000;2190.00;Q
15/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
15/07/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.18;3000;6540.00;Q
15/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
15/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
15/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
15/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
15/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
15/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
15/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
15/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
15/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
15/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
15/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
15/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
15/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
15/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
15/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
15/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
15/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
15/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
15/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
15/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
15/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
15/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
15/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
15/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
15/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
15/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
15/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
15/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
15/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
15/07/2022;BOLSA DE VALORES DE QUITO;ACCIONES;1.00;1.60;1000;1600.00;Q
18/07/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.22;225;499.50;Q
18/07/2022;BANCO PICHINCHA C.A.;ACCIONES;100.00;78.00;32;2496.00;G
18/07/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.19;6994;15316.86;Q
18/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
18/07/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.19;46295;101386.05;Q
18/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
18/07/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.19;50000;109500.00;Q
18/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
18/07/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.19;4518;9894.42;Q
18/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
18/07/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.19;113;247.47;Q
18/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
18/07/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.19;1244;2724.36;Q
18/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
18/07/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.19;2260;4949.40;Q
18/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
18/07/2022;BANCO GUAYAQUIL S.A.;ACCIONES;1.00;1.04;2500;2600.00;Q
18/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
18/07/2022;BEVERAGE BRAND PATENTS SA;ACCIONES;1.00;55.00;2;110.00;Q
18/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
18/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
18/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
18/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
18/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
18/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
18/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
18/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
18/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
18/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
18/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
18/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
18/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
18/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
18/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
18/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
18/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
18/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
18/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
18/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
18/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
18/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
18/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;1;100.00;Q
18/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
18/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
18/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
18/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
18/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
18/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;100.00;2;200.00;Q
19/07/2022;BANCO GUAYAQUIL S.A.;ACCIONES;1.00;1.04;2757;2867.28;Q
19/07/2022;BANCO DE LA PRODUCCION S.A . PRODUBANCO;ACCIONES;1.00;0.75;1228;921.00;Q
19/07/2022;BANCO GUAYAQUIL S.A.;ACCIONES;1.00;1.04;1226;1275.04;Q
19/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;98.00;1;98.00;Q
19/07/2022;BANCO GUAYAQUIL S.A.;ACCIONES;1.00;1.04;984;1023.36;Q
19/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;98.00;1;98.00;Q
19/07/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.20;2014;4430.80;Q
19/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;98.00;1;98.00;Q
19/07/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.19;5369;11758.11;Q
19/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;98.00;1;98.00;Q
19/07/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.19;13089;28664.91;Q
19/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;98.00;1;98.00;Q
19/07/2022;CORPORACION FAVORITA C.A.;ACCIONES;1.00;2.19;50000;109500.00;Q
19/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;98.00;1;98.00;Q
19/07/2022;CERVECERIA NACIONAL CN S A;ACCIONES;1.00;57.50;2;115.00;Q
19/07/2022;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100.00;98.00;1;98.00;Q
19/07/2022;CERVECERIA NACIONAL CN S A;ACCIONES;1.00;59.98;50;2999.00;Q
