fecha;emisor;porcentaje_precio;valor_nominal_usd;valor_efectivo_usd;fecha_emision;fecha_vencimiento;porcentaje_rendimiento;procedencia;observaciones
02/08/2022;FERRETERIA COMERCIAL FECO SA;99.1572;9013.10;8937.13;06/04/2022;03/09/2022;9.00;Q;ACEPTANTE: REPAPERS RECICLAJE DEL ECUADOR S.A. - RUC 0992800623001                                                                                    
02/08/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.8992;46858.93;45405.94;01/08/2022;08/12/2022;9.00;Q;ACEPTANTE: COMAPRIM COMERCIALIZACION DE MATERIAS PRIMAS CIA. LTDA. - RUC: 1792237637001                                                               
02/08/2022;ECUADPREMEX SA;96.8992;68725.88;66594.85;26/07/2022;08/12/2022;9.00;Q;ACEPTANTE: ALIMENTOS BALANCEADOS AVIFORTE CIA LTDA - RUC: 1792133203001                                                                               
02/08/2022;SURGALARE SA;96.6417;8099.34;7827.34;01/08/2022;18/12/2022;9.00;Q;ACEPTANTE: ARTES GRAFICAS SENEFELDER - RUC: 0990004277001                                                                                             
02/08/2022;SURGALARE SA;95.6709;26023.54;24896.95;02/08/2022;29/01/2023;9.00;Q;ACEPTANTE: ARTES GRAFICAS SENEFELDER - RUC: 0990004277001                                                                                             
02/08/2022;SURGALARE SA;95.6709;21835.53;20890.25;02/08/2022;29/01/2023;9.00;Q;ACEPTANTE: ARTES GRAFICAS SENEFELDER - RUC: 0990004277001                                                                                             
02/08/2022;SURGALARE SA;95.6709;19100.06;18273.20;02/08/2022;29/01/2023;9.00;Q;ACEPTANTE: ARTES GRAFICAS SENEFELDER - RUC: 0990004277001                                                                                             
03/08/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.2696;8258.58;7950.50;03/08/2022;05/01/2023;9.00;Q;ACEPTANTE: CHEVAL DE SEMILLY CIA. LTDA. - RUC: 1791752481001                                                                                          
03/08/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;95.9463;16176.60;15520.84;02/08/2022;19/01/2023;9.00;Q;ACEPTANTE: CHEVAL DE SEMILLY CIA. LTDA. - RUC: 1791752481001                                                                                          
03/08/2022;VECTORQUIM CIA LTDA;95.4654;9598.50;9163.25;01/08/2022;28/01/2023;9.50;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
03/08/2022;LIPROIN SA;96.6651;13601.08;13147.49;22/07/2022;19/12/2022;9.00;Q;ACEPTANTE: REPAPERS RECICLAJE DEL ECUADOR S.A. - RUC 0992800623001                                                                                    
03/08/2022;VECTORQUIM CIA LTDA;95.4654;9758.47;9315.96;01/08/2022;28/01/2023;9.50;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
03/08/2022;SURGALARE SA;95.6938;29202.84;27945.30;02/08/2022;29/01/2023;9.00;Q;ACEPTANTE: ARTES GRAFICAS SENEFELDER - RUC: 0990004277001                                                                                             
03/08/2022;VECTORQUIM CIA LTDA;98.8142;11198.25;11065.46;28/03/2022;24/09/2022;8.00;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
03/08/2022;ECUADPREMEX SA;98.0325;5305.50;5201.12;29/06/2022;27/10/2022;8.50;Q;ACEPTANTE: LIRIS S.A. - RUC: 0990865477001                                                                                                            
03/08/2022;ECUADPREMEX SA;97.7159;3537.00;3456.21;13/07/2022;10/11/2022;8.50;Q;ACEPTANTE: LIRIS S.A. - RUC: 0990865477001                                                                                                            
03/08/2022;ECUADPREMEX SA;97.4237;13362.00;13017.75;26/07/2022;23/11/2022;8.50;Q;ACEPTANTE: LIRIS S.A. - RUC: 0990865477001                                                                                                            
03/08/2022;ABSORPELSA PAPELES ABSORVENTES SA;95.8543;3176.53;3044.84;27/07/2022;23/01/2023;9.00;Q;ACEPTANTE: SURGALARE S.A. - RUC: 0992730048001                                                                                                        
03/08/2022;SURGALARE SA;98.8298;12819.68;12669.67;30/05/2022;27/09/2022;7.75;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
03/08/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.0154;10365.80;9952.76;02/08/2022;14/01/2023;9.00;Q;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
03/08/2022;SURGALARE SA;95.6938;46382.61;44385.27;03/08/2022;30/01/2023;9.00;Q;ACEPTANTE: ARTES GRAFICAS SENEFELDER - RUC: 0990004277001                                                                                             
03/08/2022;SURGALARE SA;95.4654;52232.67;49864.12;03/08/2022;30/01/2023;9.50;Q;ACEPTANTE: STUP S.A. - RUC: 0992280395001                                                                                                             
03/08/2022;SURGALARE SA;95.4654;52232.67;49864.12;03/08/2022;30/01/2023;9.50;Q;ACEPTANTE: STUP S.A. - RUC: 0992280395001                                                                                                             
03/08/2022;SURGALARE SA;95.4654;52232.67;49864.12;03/08/2022;30/01/2023;9.50;Q;ACEPTANTE: STUP S.A. - RUC: 0992280395001                                                                                                             
03/08/2022;SURGALARE SA;95.4654;52232.67;49864.12;03/08/2022;30/01/2023;9.50;Q;ACEPTANTE: STUP S.A. - RUC: 0992280395001                                                                                                             
04/08/2022;IMPVET IMPORTADORA VETERINARIA CIA LTDA;97.7431;3193.12;3121.05;06/07/2022;03/11/2022;8.75;Q;ACEPTANTE: INCUBADORA ANDINA S.A. - RUC: 1890138507001                                                                                                
04/08/2022;MULTICOMERCIO PECUARIO MULTICOPEC;96.0987;4304.66;4136.72;12/07/2022;08/01/2023;9.25;Q;ACEPTANTE: INCUBADORA ANDINA S.A. - RUC: 1890138507001                                                                                                
04/08/2022;ABSORPELSA PAPELES ABSORVENTES SA;96.2001;6265.73;6027.64;13/07/2022;09/01/2023;9.00;Q;ACEPTANTE: TOLKIEN S.A. - RUC: 0992645652001
04/08/2022;MULTICOMERCIO PECUARIO MULTICOPEC;95.7676;4224.60;4045.80;25/07/2022;21/01/2023;9.25;Q;ACEPTANTE: INCUBADORA ANDINA S.A. - RUC: 1890138507001                                                                                                
04/08/2022;MULTICOMERCIO PECUARIO MULTICOPEC;95.7676;2502.61;2396.69;25/07/2022;21/01/2023;9.25;Q;ACEPTANTE: INCUBADORA ANDINA S.A. - RUC: 1890138507001                                                                                                
04/08/2022;PRODUCTORA CARTONERA S.A.;96.8784;4455.78;4316.69;30/06/2022;27/12/2022;8.00;Q;ACEPTANTE: INDUSTRIAS ALES - RUC: 1390000991001                                                                                                       
04/08/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.0384;13558.55;13021.42;02/08/2022;14/01/2023;9.00;Q;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
04/08/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;97.0874;5108.40;4959.61;04/08/2022;02/12/2022;9.00;Q;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
04/08/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;95.6938;7747.74;7414.11;04/08/2022;31/01/2023;9.00;Q;ACEPTANTE: CHEVAL DE SEMILLY CIA. LTDA. - RUC: 1791752481001                                                                                          
04/08/2022;SURGALARE SA;95.6938;10011.43;9580.32;04/08/2022;31/01/2023;9.00;Q;ACEPTANTE: ARTES GRAFICAS SENEFELDER - RUC: 0990004277001                                                                                             
04/08/2022;SURGALARE SA;95.4654;14806.35;14134.94;04/08/2022;31/01/2023;9.50;Q;ACEPTANTE: STUP S.A. - RUC: 0992280395001                                                                                                             
04/08/2022;SURGALARE SA;95.4654;28058.57;26786.22;04/08/2022;31/01/2023;9.50;Q;ACEPTANTE: STUP S.A. - RUC: 0992280395001                                                                                                             
05/08/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;98.6437;38056.39;37540.21;31/07/2022;29/09/2022;9.00;Q;ACEPTANTE: LIRIS S.A. - RUC: 0990865477001                                                                                                            
05/08/2022;DREAMPACK ECUADOR SA;99.5355;4614.91;4593.47;27/07/2022;26/08/2022;8.00;Q;ACEPTANTE: AXIONLOG ECUADOR S.A. - RUC: 0992991178001                                                                                                 
05/08/2022;PRODUCTORA CARTONERA S.A.;96.8315;66530.18;64422.14;03/08/2022;04/01/2023;7.75;Q;ACEPTANTE: INDUSTRIA CARTONERA ECUATORIANA S.A. - RUC: 0990027900001                                                                                  
05/08/2022;PRODUCTORA CARTONERA S.A.;96.1538;5199.99;4999.99;05/08/2022;01/02/2023;8.00;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
08/08/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;97.7040;18117.00;17701.03;24/05/2022;10/11/2022;9.00;G;ACEPTANTE: CHEVAL DE SEMILLY CIA. LTDA. - RUC: 1791752481001                                                                                          
08/08/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.1307;31288.95;30078.30;02/08/2022;14/01/2023;9.00;Q;ACEPTANTE: CHEVAL DE SEMILLY CIA. LTDA. - RUC: 1791752481001                                                                                          
08/08/2022;DREAMPACK ECUADOR SA;99.6016;4575.52;4557.29;27/07/2022;26/08/2022;8.00;G;ACEPTANTE: AXIONLOG ECUADOR S.A. - RUC: 0992991178001                                                                                                 
08/08/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;95.9693;18092.25;17363.00;04/08/2022;21/01/2023;9.00;Q;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
08/08/2022;FERRETERIA COMERCIAL FECO SA;99.1326;6262.97;6208.64;14/04/2022;11/09/2022;9.00;G;ACEPTANTE: REPAPERS RECICLAJE DEL ECUADOR S.A. - RUC 0992800623001                                                                                    
08/08/2022;HIVIMAR SA;97.3473;31967.27;31119.27;28/07/2022;25/11/2022;9.00;Q;ACEPTANTE: REPAPERS RECICLAJE DEL ECUADOR S.A. - RUC 0992800623001                                                                                    
08/08/2022;INDUSTRIAL GEMINIS INDUGEM S.A;96.5950;26867.80;25952.96;28/07/2022;25/12/2022;9.00;G;ACEPTANTE: REPAPERS RECICLAJE DEL ECUADOR S.A. - RUC 0992800623001                                                                                    
08/08/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;95.9693;35333.10;33908.93;04/08/2022;21/01/2023;9.00;Q;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
08/08/2022;PABLO GUILLEN CORDOVA CIA LTDA;97.2763;3791.41;3688.14;29/07/2022;26/11/2022;9.00;G;ACEPTANTE: REPAPERS RECICLAJE DEL ECUADOR S.A. - RUC 0992800623001                                                                                    
08/08/2022;ABSORPELSA PAPELES ABSORVENTES SA;95.9463;9867.52;9467.52;28/07/2022;24/01/2023;9.00;Q;ACEPTANTE: SURGALARE S.A. - RUC: 0992730048001                                                                                                        
08/08/2022;ABSORPELSA PAPELES ABSORVENTES SA;95.9463;9714.76;9320.95;28/07/2022;24/01/2023;9.00;Q;ACEPTANTE: TOLKIEN S.A. - RUC: 0992645652001                                                                                                          
08/08/2022;ABSORPELSA PAPELES ABSORVENTES SA;96.5717;150000.00;144857.56;08/08/2022;28/12/2022;9.00;Q;ACEPTANTE: SURGALARE S.A. - RUC: 0992730048001                                                                                                        
08/08/2022;ASTRIVEN SA;96.7820;5610.56;5430.01;20/07/2022;17/12/2022;9.00;Q;ACEPTANTE: REPAPERS RECICLAJE DEL ECUADOR S.A. - RUC 0992800623001                                                                                    
09/08/2022;DREAMPACK ECUADOR SA;99.5135;5656.42;5628.90;01/08/2022;31/08/2022;8.00;G;ACEPTANTE: AXIONLOG ECUADOR S.A. - RUC: 0992991178001                                                                                                 
09/08/2022;DREAMPACK ECUADOR SA;99.4695;28534.48;28383.10;03/08/2022;02/09/2022;8.00;Q;ACEPTANTE: AXIONLOG ECUADOR S.A. - RUC: 0992991178001                                                                                                 
09/08/2022;ABSORPELSA PAPELES ABSORVENTES SA;98.1394;300000.00;294418.32;09/08/2022;08/11/2022;7.50;G;ACEPTANTE: SURGALARE S.A. - RUC: 0992730048001                                                                                                        
09/08/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.0615;10003.95;9609.94;08/08/2022;20/01/2023;9.00;Q;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
09/08/2022;PRODUCTORA CARTONERA S.A.;96.1333;5199.99;4998.92;09/08/2022;05/02/2023;8.00;G;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
09/08/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.0615;10216.80;9814.41;08/08/2022;20/01/2023;9.00;Q;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
09/08/2022;SURGALARE SA;97.2270;28820.37;28021.18;29/07/2022;26/11/2022;9.25;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
09/08/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;95.9463;31076.10;29816.36;08/08/2022;25/01/2023;9.00;Q;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
09/08/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;95.9923;19156.50;18388.77;04/08/2022;21/01/2023;9.00;Q;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
09/08/2022;ABSORPELSA PAPELES ABSORVENTES SA;95.6709;4100.00;3922.51;09/08/2022;05/02/2023;9.00;Q;ACEPTANTE: SURGALARE S.A. - RUC: 0992730048001                                                                                                        
10/08/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;97.7517;35343.00;34548.39;24/05/2022;10/11/2022;9.00;G;ACEPTANTE: CHEVAL DE SEMILLY CIA. LTDA. - RUC: 1791752481001                                                                                          
10/08/2022;PROTECALEMAN REPRESENTACIONES QUIM S A;96.2651;23580.00;22699.30;13/07/2022;09/01/2023;9.25;Q;ACEPTANTE: AGRICOLA FERGAIBORE S. A. - RUC 0992917555001                                                                                              
10/08/2022;INDUSTRIAL GEMINIS INDUGEM S.A;96.4785;19964.88;19261.82;05/08/2022;02/01/2023;9.00;G;ACEPTANTE: REPAPERS RECICLAJE DEL ECUADOR S.A. - RUC 0992800623001                                                                                    
10/08/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;99.1326;18720.90;18558.51;19/04/2022;21/09/2022;7.50;Q;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
10/08/2022;ELECTRICA HAMT COMPAÑIA LIMITADA;96.6417;18574.63;17950.84;29/07/2022;26/12/2022;9.00;G;ACEPTANTE: REPAPERS RECICLAJE DEL ECUADOR S.A. - RUC 0992800623001                                                                                    
10/08/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.0154;13409.55;12875.23;10/08/2022;22/01/2023;9.00;Q;ACEPTANTE: CHEVAL DE SEMILLY CIA. LTDA. - RUC: 1791752481001                                                                                          
10/08/2022;ELECTRICA HAMT COMPAÑIA LIMITADA;96.7352;949.19;918.20;26/07/2022;23/12/2022;9.00;G;ACEPTANTE: REPAPERS RECICLAJE DEL ECUADOR S.A. - RUC 0992800623001                                                                                    
10/08/2022;ECUADPREMEX SA;97.6258;3082.59;3009.40;22/07/2022;19/11/2022;8.50;Q;ACEPTANTE: CORPORACION FERNANDEZ S.A. - RUC: 0992142618001                                                                                            
10/08/2022;ELECTRICA HAMT COMPAÑIA LIMITADA;96.6417;3779.97;3653.03;28/07/2022;25/12/2022;9.00;G;ACEPTANTE: REPAPERS RECICLAJE DEL ECUADOR S.A. - RUC 0992800623001                                                                                    
10/08/2022;ABSORPELSA PAPELES ABSORVENTES SA;95.6938;31634.56;30272.31;10/08/2022;06/02/2023;9.00;Q;ACEPTANTE: SURGALARE S.A. - RUC: 0992730048001                                                                                                        
10/08/2022;DREAMPACK ECUADOR SA;99.5355;6919.77;6887.63;02/08/2022;01/09/2022;8.00;G;ACEPTANTE: AXIONLOG ECUADOR S.A. - RUC: 0992991178001                                                                                                 
10/08/2022;ABSORPELSA PAPELES ABSORVENTES SA;95.6938;6843.76;6549.05;10/08/2022;06/02/2023;9.00;Q;ACEPTANTE: SURGALARE S.A. - RUC: 0992730048001                                                                                                        
10/08/2022;DREAMPACK ECUADOR SA;99.4475;5827.63;5795.43;04/08/2022;03/09/2022;8.00;G;ACEPTANTE: AXIONLOG ECUADOR S.A. - RUC: 0992991178001                                                                                                 
10/08/2022;FERRETERIA COMERCIAL FECO SA;98.9364;5969.51;5906.02;26/04/2022;23/09/2022;9.00;G;ACEPTANTE: REPAPERS RECICLAJE DEL ECUADOR S.A. - RUC 0992800623001                                                                                    
10/08/2022;PRODUCTORA CARTONERA S.A.;96.7534;6268.19;6064.69;13/07/2022;09/01/2023;8.00;G;ACEPTANTE: INDUSTRIAS ALES - RUC: 1390000991001                                                                                                       
11/08/2022;PROTECALEMAN REPRESENTACIONES QUIM S A;96.0987;5305.50;5098.51;19/07/2022;15/01/2023;9.25;Q;ACEPTANTE: AGRICOLA FERGAIBORE S. A. - RUC 0992917555001                                                                                              
11/08/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;95.6938;5108.40;4888.42;11/08/2022;07/02/2023;9.00;G;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
11/08/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;98.6923;39151.13;38639.16;04/08/2022;03/10/2022;9.00;Q;ACEPTANTE: LIRIS S.A. - RUC: 0990865477001                                                                                                            
11/08/2022;INDUSTRIAL GEMINIS INDUGEM S.A;96.5018;10899.63;10518.34;05/08/2022;02/01/2023;9.00;G;ACEPTANTE: REPAPERS RECICLAJE DEL ECUADOR S.A. - RUC 0992800623001                                                                                    
11/08/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;98.6923;39186.82;38674.38;04/08/2022;03/10/2022;9.00;Q;ACEPTANTE: LIRIS S.A. - RUC: 0990865477001                                                                                                            
11/08/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;98.6680;38563.37;38049.70;05/08/2022;04/10/2022;9.00;Q;ACEPTANTE: LIRIS S.A. - RUC: 0990865477001                                                                                                            
11/08/2022;ABSORPELSA PAPELES ABSORVENTES SA;95.6938;19344.17;18511.17;11/08/2022;07/02/2023;9.00;Q;ACEPTANTE: SURGALARE S.A. - RUC: 0992730048001                                                                                                        
11/08/2022;ABSORPELSA PAPELES ABSORVENTES SA;95.6938;5893.72;5639.92;11/08/2022;07/02/2023;9.00;Q;ACEPTANTE: SURGALARE S.A. - RUC: 0992730048001                                                                                                        
11/08/2022;ABSORPELSA PAPELES ABSORVENTES SA;95.6938;25000.00;23923.44;11/08/2022;07/02/2023;9.00;Q;ACEPTANTE: SURGALARE S.A. - RUC: 0992730048001                                                                                                        
11/08/2022;ABSORPELSA PAPELES ABSORVENTES SA;95.6938;41277.69;39500.18;11/08/2022;07/02/2023;9.00;Q;ACEPTANTE: SURGALARE S.A. - RUC: 0992730048001                                                                                                        
11/08/2022;ECUADPREMEX SA;97.6483;8029.81;7840.97;22/07/2022;19/11/2022;8.50;Q;ACEPTANTE: CORPORACION FERNANDEZ S.A. - RUC: 0992142618001                                                                                            
11/08/2022;ECUADPREMEX SA;96.0384;53055.00;50953.18;27/07/2022;23/01/2023;9.00;Q;ACEPTANTE: EMPACADORA GRUPO GRANMAN S.A. EMPAGRAN - RUC: 0990071969001                                                                                
15/08/2022;FERRETERIA COMERCIAL FECO SA;98.5950;5882.73;5800.08;12/05/2022;09/10/2022;9.00;G;ACEPTANTE: REPAPERS RECICLAJE DEL ECUADOR S.A. - RUC 0992800623001                                                                                    
15/08/2022;ABSORPELSA PAPELES ABSORVENTES SA;96.1307;11130.21;10699.55;27/07/2022;23/01/2023;9.00;Q;ACEPTANTE: SURGALARE S.A. - RUC: 0992730048001                                                                                                        
15/08/2022;FERRETERIA COMERCIAL FECO SA;98.4494;9704.40;9553.93;19/05/2022;16/10/2022;9.00;G;ACEPTANTE: REPAPERS RECICLAJE DEL ECUADOR S.A. - RUC 0992800623001                                                                                    
15/08/2022;ABSORPELSA PAPELES ABSORVENTES SA;96.1307;8497.57;8168.78;27/07/2022;23/01/2023;9.00;Q;ACEPTANTE: SURGALARE S.A. - RUC: 0992730048001                                                                                                        
15/08/2022;ABSORPELSA PAPELES ABSORVENTES SA;96.0384;8715.19;8369.93;31/07/2022;27/01/2023;9.00;Q;ACEPTANTE: SURGALARE S.A. - RUC: 0992730048001                                                                                                        
15/08/2022;ABSORPELSA PAPELES ABSORVENTES SA;96.1307;16520.19;15880.98;26/07/2022;22/01/2023;9.00;Q;ACEPTANTE: TOLKIEN S.A. - RUC: 0992645652001                                                                                                          
15/08/2022;ABSORPELSA PAPELES ABSORVENTES SA;96.1307;7907.66;7601.69;27/07/2022;23/01/2023;9.00;Q;ACEPTANTE: TOLKIEN S.A. - RUC: 0992645652001                                                                                                          
15/08/2022;ABSORPELSA PAPELES ABSORVENTES SA;96.1307;6739.75;6478.97;26/07/2022;22/01/2023;9.00;Q;ACEPTANTE: SURGALARE S.A. - RUC: 0992730048001                                                                                                        
15/08/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.3855;14919.30;14380.05;15/08/2022;12/01/2023;9.00;Q;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
15/08/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.3855;10924.06;10529.21;15/08/2022;12/01/2023;9.00;Q;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
15/08/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;95.9463;41421.60;39742.48;15/08/2022;01/02/2023;9.00;Q;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
15/08/2022;ABSORPELSA PAPELES ABSORVENTES SA;95.6480;5198.85;4972.60;15/08/2022;11/02/2023;9.00;Q;ACEPTANTE: SURGALARE S.A. - RUC: 0992730048001                                                                                                        
16/08/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.4785;5108.40;4928.51;10/08/2022;07/01/2023;9.00;G;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
16/08/2022;DREAMPACK ECUADOR SA;99.4915;3148.78;3132.77;09/08/2022;08/09/2022;8.00;Q;ACEPTANTE: AXIONLOG ECUADOR S.A. - RUC: 0992991178001                                                                                                 
16/08/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.3855;5504.40;5305.45;16/08/2022;13/01/2023;9.00;G;ACEPTANTE: CHEVAL DE SEMILLY CIA. LTDA. - RUC: 1791752481001                                                                                          
16/08/2022;DREAMPACK ECUADOR SA;99.5135;1629.21;1621.28;08/08/2022;07/09/2022;8.00;Q;ACEPTANTE: AXIONLOG ECUADOR S.A. - RUC: 0992991178001                                                                                                 
16/08/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;95.9923;35739.00;34306.70;16/08/2022;28/01/2023;9.00;Q;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
16/08/2022;ABSORPELSA PAPELES ABSORVENTES SA;95.6709;5197.77;4972.75;16/08/2022;12/02/2023;9.00;Q;ACEPTANTE: SURGALARE S.A. - RUC: 0992730048001                                                                                                        
16/08/2022;ABSORPELSA PAPELES ABSORVENTES SA;95.6709;3108.21;2973.65;16/08/2022;12/02/2023;9.00;Q;ACEPTANTE: SURGALARE S.A. - RUC: 0992730048001                                                                                                        
16/08/2022;ABSORPELSA PAPELES ABSORVENTES SA;95.6709;19690.21;18837.80;16/08/2022;12/02/2023;9.00;Q;ACEPTANTE: SURGALARE S.A. - RUC: 0992730048001                                                                                                        
16/08/2022;ABSORPELSA PAPELES ABSORVENTES SA;95.6709;8706.29;8329.39;16/08/2022;12/02/2023;9.00;Q;ACEPTANTE: SURGALARE S.A. - RUC: 0992730048001                                                                                                        
16/08/2022;ABSORPELSA PAPELES ABSORVENTES SA;95.6709;18260.53;17470.01;16/08/2022;12/02/2023;9.00;Q;ACEPTANTE: SURGALARE S.A. - RUC: 0992730048001                                                                                                        
17/08/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.0154;12632.40;12129.04;16/08/2022;28/01/2023;9.00;G;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
17/08/2022;ABSORPELSA PAPELES ABSORVENTES SA;96.3391;14643.27;14107.20;20/07/2022;16/01/2023;9.00;Q;ACEPTANTE: SURGALARE S.A. - RUC: 0992730048001                                                                                                        
17/08/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.4320;11190.96;10791.67;15/08/2022;12/01/2023;9.00;G;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
17/08/2022;DREAMPACK ECUADOR SA;99.4915;13575.33;13506.30;10/08/2022;09/09/2022;8.00;Q;ACEPTANTE: AXIONLOG ECUADOR S.A. - RUC: 0992991178001                                                                                                 
17/08/2022;DREAMPACK ECUADOR SA;99.4915;17159.10;17071.84;10/08/2022;09/09/2022;8.00;G;ACEPTANTE: AXIONLOG ECUADOR S.A. - RUC: 0992991178001                                                                                                 
17/08/2022;DREAMPACK ECUADOR SA;99.5796;7035.15;7005.57;05/08/2022;04/09/2022;8.00;Q;ACEPTANTE: AXIONLOG ECUADOR S.A. - RUC: 0992991178001                                                                                                 
17/08/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;95.6938;5524.20;5286.32;17/08/2022;13/02/2023;9.00;G;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
17/08/2022;ABSORPELSA PAPELES ABSORVENTES SA;95.6938;25027.40;23949.67;17/08/2022;13/02/2023;9.00;Q;ACEPTANTE: SURGALARE S.A. - RUC: 0992730048001                                                                                                        
17/08/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;95.6938;31244.40;29898.95;17/08/2022;13/02/2023;9.00;G;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
17/08/2022;ABSORPELSA PAPELES ABSORVENTES SA;95.6938;76717.48;73413.86;17/08/2022;13/02/2023;9.00;Q;ACEPTANTE: SURGALARE S.A. - RUC: 0992730048001                                                                                                        
17/08/2022;ABSORPELSA PAPELES ABSORVENTES SA;95.6938;10398.01;9950.25;17/08/2022;13/02/2023;9.00;Q;ACEPTANTE: SURGALARE S.A. - RUC: 0992730048001                                                                                                        
18/08/2022;INDUSTRIAL GEMINIS INDUGEM S.A;96.5950;31035.15;29978.41;09/08/2022;06/01/2023;9.00;G;ACEPTANTE: REPAPERS RECICLAJE DEL ECUADOR S.A. - RUC 0992800623001                                                                                    
18/08/2022;IMPVET IMPORTADORA VETERINARIA CIA LTDA;97.5577;4912.50;4792.52;01/08/2022;29/11/2022;8.75;Q;ACEPTANTE: INCUBADORA ANDINA S.A. - RUC: 1890138507001                                                                                                
18/08/2022;PRODUCTORA CARTONERA S.A.;98.0392;10000.30;9804.22;18/08/2022;16/11/2022;8.00;G;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
18/08/2022;IMPVET IMPORTADORA VETERINARIA CIA LTDA;97.5577;4912.50;4792.52;01/08/2022;29/11/2022;8.75;Q;ACEPTANTE: INCUBADORA ANDINA S.A. - RUC: 1890138507001                                                                                                
